# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 602 318 884 721
p 2 0 538 382 809 667
p 2 0 601 319 847 713
p 2 0 582 338 986 761
p 2 5 687 228 4379 1131
p 2 0 713 207 4180 1099
p 2 53 639 228 5002 1371
p 2 20 688 212 5206 1507
p 2 20 678 222 4872 1422
p 2 0 711 209 4215 1427
p 2 158 536 226 5226 1771
p 2 0 706 214 4636 1403
p 2 1 691 228 5477 1268
p 2 0 702 218 4482 1416
p 2 126 593 201 10245 1827
p 2 0 716 204 4790 1421
i 2 920 0 0 17191 3367
p 2 0 607 313 1698 846
p 2 205 466 249 19522 2076
p 2 0 692 228 3198 1099
p 2 228 451 241 19962 2091
p 2 0 680 240 3373 1079
p 2 133 544 243 15846 1714
p 2 0 664 256 3471 999
p 2 0 620 300 2848 925
p 2 86 562 272 12386 1435
p 2 0 628 292 3659 931
p 2 0 648 272 3788 945
p 2 11 657 252 8979 1157
p 2 0 623 297 2751 919
p 2 0 540 380 1988 798
p 2 21 614 285 8043 1094
p 2 0 575 345 2298 846
p 2 0 599 321 2538 854
p 2 39 638 243 8550 1254
p 2 0 652 268 6671 952
p 2 0 623 297 3206 890
p 2 0 644 276 5784 930
p 2 0 637 283 5215 914
p 2 0 613 307 2284 875
p 2 0 551 369 2165 795
p 2 0 618 302 2589 877
p 2 3 642 275 6173 1004
p 2 0 606 314 3058 877
p 2 0 598 322 3126 855
p 2 0 631 289 6532 952
p 2 0 593 327 2433 850
p 2 0 588 332 2294 829
p 2 1 602 317 5059 880
p 2 0 624 296 3100 876
p 2 0 593 327 2340 829
p 2 0 643 277 5841 942
p 2 0 630 290 4294 896
p 2 0 589 331 2722 838
p 2 0 581 339 2886 827
p 2 0 597 323 3142 854
p 2 0 603 317 3314 848
i 2 920 0 0 33277 3777
p 2 0 699 221 13071 1237
p 2 0 683 237 10741 1122
p 2 0 642 278 5889 992
p 2 0 677 243 6117 1003
p 2 0 655 265 5559 965
p 2 0 643 277 7811 945
p 2 0 653 267 3371 936
p 2 0 577 343 2614 845
p 2 0 644 276 5752 920
p 2 0 628 292 5402 914
p 2 0 608 312 2844 863
p 2 0 619 301 4634 894
p 2 0 595 325 2471 856
p 2 0 558 362 2162 807
p 2 0 612 308 4818 873
p 2 0 609 311 7057 904
p 2 0 584 336 3025 871
p 2 0 635 285 3865 910
p 2 0 570 350 2660 833
p 2 0 612 308 4153 880
p 2 0 571 349 3609 853
p 2 0 597 323 3387 867
p 2 0 551 369 1907 800
p 2 0 620 300 3585 881
p 2 0 597 323 2995 855
p 2 0 632 288 4216 896
p 2 0 637 283 3853 892
p 2 0 604 316 3488 857
p 2 0 599 321 3071 852
p 2 0 667 253 4331 944
p 2 0 564 356 2404 830
p 2 0 596 324 3523 848
p 2 0 592 328 2892 831
p 2 0 535 385 1704 784
p 2 0 628 292 6905 951
p 2 0 602 318 3281 855
p 2 0 611 309 2276 860
p 2 0 585 335 2000 856
p 2 0 618 302 3930 891
p 2 0 554 366 1786 799
p 2 0 636 284 7813 919
p 2 0 640 280 5533 917
p 2 0 563 357 3410 816
p 2 0 574 346 1824 839
p 2 0 600 320 6630 884
p 2 0 567 353 3096 832
p 2 0 581 339 3827 848
p 2 0 636 284 4539 895
p 2 0 568 352 3890 829
p 2 0 614 306 3577 867
p 2 0 596 324 3740 833
p 2 0 572 348 2666 832
p 2 0 575 345 2119 815
p 2 0 526 394 2044 761
p 2 0 603 317 2689 851
p 2 0 549 371 1943 791
p 2 0 576 344 3185 814
p 2 0 539 381 1926 787
p 2 0 587 333 3335 855
p 2 0 630 290 4600 881
p 2 0 552 368 2418 798
p 2 0 611 309 2467 884
p 2 0 647 273 13082 1114
p 2 0 608 312 5931 946
i 2 920 0 0 36044 3832
p 2 8 692 220 12948 1243
p 2 0 683 237 4165 1040
p 2 0 649 271 4626 988
p 2 0 620 300 3411 933
p 2 0 657 263 3194 972
p 2 0 584 336 2645 864
p 2 0 652 268 5423 964
p 2 0 625 295 4367 917
p 2 0 646 274 4191 954
p 2 0 634 286 4487 935
p 2 0 623 297 3310 911
p 2 0 664 256 2842 944
p 2 0 612 308 3123 881
p 2 0 607 313 3494 889
p 2 0 622 298 3158 890
p 2 0 544 376 1954 792
p 2 0 612 308 3190 887
p 2 0 600 320 2777 851
p 2 0 588 332 3151 854
p 2 0 552 368 1904 789
p 2 0 560 360 2376 808
p 2 0 579 341 2541 832
p 2 0 629 291 2346 916
p 2 0 640 280 3196 913
p 2 0 538 382 1695 781
p 2 0 548 372 1578 784
p 2 0 575 345 2981 811
p 2 0 538 382 1941 772
p 2 0 562 358 2135 811
p 2 0 539 381 1576 769
p 2 0 517 403 1539 750
p 2 0 520 400 1586 758
p 2 0 548 372 2081 786
p 2 0 565 355 1714 805
p 2 0 533 387 1538 768
p 2 0 605 315 2436 833
p 2 0 558 362 2454 791
p 2 0 592 328 2023 857
p 2 0 539 381 1890 789
p 2 0 554 366 1717 809
p 2 0 562 358 1989 796
p 2 0 560 360 1925 815
p 2 0 545 375 1822 783
p 2 0 566 354 3341 814
p 2 0 563 357 1852 827
p 2 0 603 317 3016 859
p 2 0 595 325 2142 853
p 2 0 619 301 2422 868
p 2 0 543 377 1635 783
p 2 0 529 391 1604 773
p 2 0 535 385 1779 765
p 2 0 541 379 1470 777
p 2 0 571 349 1684 814
p 2 0 692 228 2680 997
p 2 0 620 300 2896 905
p 2 0 561 359 1703 815
p 2 0 576 344 2207 819
p 2 0 539 381 1703 787
p 2 0 551 369 1829 795
p 2 0 612 308 2204 860
p 2 0 557 363 1443 796
p 2 0 556 364 1840 821
p 2 0 594 326 2675 855
p 2 0 537 383 1837 778
p 2 0 593 327 1783 845
p 2 0 608 312 3259 859
p 2 0 544 376 1747 783
p 2 0 574 346 2043 818
p 2 0 614 306 3099 903
i 2 920 0 0 43961 4034
p 2 7 718 195 21418 1369
p 2 0 704 216 14545 1145
p 2 0 664 256 4693 988
p 2 0 650 270 5393 946
p 2 0 647 273 5044 942
p 2 0 656 264 7341 975
p 2 0 674 246 8043 979
p 2 0 644 276 3910 928
p 2 0 632 288 4533 899
p 2 0 630 290 4652 901
p 2 0 635 285 4331 911
p 2 0 632 288 3686 895
p 2 0 640 280 11509 1058
p 2 0 614 306 3250 897
p 2 0 634 286 4195 896
p 2 2 628 290 13514 1075
p 2 0 634 286 5725 943
p 2 0 655 265 5229 935
p 2 3 663 254 12272 1099
p 2 0 575 345 3009 851
p 2 0 605 315 3397 875
p 2 2 680 238 14254 1133
p 2 0 638 282 4243 922
p 2 0 670 250 7683 963
p 2 0 639 281 3686 921
p 2 0 646 274 4228 922
p 2 0 611 309 3122 868
p 2 0 654 266 6669 933
p 2 0 601 319 3887 859
p 2 0 601 319 3405 859
p 2 0 641 279 4512 913
p 2 0 635 285 4772 908
p 2 0 581 339 2736 825
p 2 0 615 305 4404 878
p 2 0 558 362 2170 806
p 2 0 591 329 2095 831
p 2 0 601 319 2779 851
p 2 0 616 304 5163 877
p 2 0 614 306 5822 875
p 2 0 596 324 2981 839
p 2 0 608 312 3144 869
p 2 0 640 280 8745 908
p 2 0 630 290 3977 904
p 2 0 627 293 5573 910
p 2 0 609 311 4141 860
p 2 0 648 272 7223 933
p 2 0 614 306 4333 884
p 2 0 632 288 3868 881
p 2 0 617 303 3558 876
p 2 0 590 330 2973 828
p 2 0 512 408 1922 739
p 2 0 565 355 2476 795
p 2 0 575 345 3087 810
p 2 0 562 358 2330 790
p 2 0 601 319 3368 838
p 2 0 528 392 2004 766
p 2 0 612 308 5877 874
p 2 0 584 336 2862 828
p 2 0 561 359 2154 798
p 2 0 558 362 2765 785
p 2 0 614 306 5743 874
p 2 0 626 294 6158 899
p 2 0 626 294 4841 873
p 2 0 624 296 3733 889
p 2 0 644 276 7784 921
p 2 0 609 311 3169 862
p 2 0 562 358 2519 804
p 2 0 602 318 3188 862
p 2 0 570 350 2947 818
p 2 0 589 331 3235 830
p 2 0 557 363 2630 785
p 2 0 592 328 3777 832
p 2 0 597 323 2998 840
p 2 0 549 371 2244 782
p 2 0 607 313 3413 841
p 2 0 608 312 5457 866
p 2 0 600 320 2895 833
p 2 0 625 295 5559 870
p 2 0 562 358 3216 801
p 2 0 598 322 4359 847
p 2 0 565 355 2239 792
p 2 0 539 381 2520 784
p 2 0 566 354 3339 807
p 2 0 573 347 2354 801
p 2 0 583 337 4417 834
p 2 0 623 297 4308 879
p 2 0 610 310 4621 853
p 2 1 581 338 4741 843
p 2 0 606 314 3517 864
p 2 0 599 321 3450 846
p 2 1 622 297 5563 905
p 2 0 583 337 3591 850
p 2 0 591 329 2914 840
p 2 1 546 373 4024 798
p 2 0 562 358 2459 796
p 2 0 595 325 4078 848
p 2 0 643 277 8532 927
p 2 0 617 303 3260 863
p 2 0 598 322 3168 836
p 2 0 619 301 4918 878
p 2 0 577 343 2918 830
p 2 0 607 313 3521 845
p 2 0 668 252 9642 993
p 2 0 561 359 3381 821
p 2 0 615 305 3943 858
p 2 0 608 312 8382 929
p 2 0 640 280 5066 905
p 2 0 595 325 3351 838
p 2 0 607 313 8580 929
p 2 0 586 334 3706 844
p 2 0 624 296 6771 882
p 2 0 611 309 3495 885
p 2 0 684 236 9972 1038
p 2 0 646 274 4892 929
p 2 0 670 250 6804 988
p 2 0 596 324 3249 864
p 2 0 647 273 8527 946
p 2 0 638 282 6172 925
p 2 0 626 294 4122 888
p 2 0 627 293 4033 886
p 2 0 623 297 3966 885
p 2 0 594 326 4230 842
p 2 0 620 300 5024 880
p 2 0 615 305 3182 870
p 2 0 596 324 3328 845
p 2 0 649 271 6858 921
p 2 0 629 291 4474 894
p 2 0 555 365 2189 792
p 2 0 564 356 2623 791
p 2 0 576 344 2922 821
p 2 0 586 334 3203 837
p 2 0 550 370 2230 788
p 2 0 603 317 3936 860
p 2 0 615 305 5489 883
p 2 0 610 310 5375 878
p 2 0 593 327 3237 841
p 2 0 647 273 9371 924
p 2 0 611 309 2862 856
p 2 0 602 318 4156 852
p 2 0 613 307 2545 859
p 2 0 613 307 6082 888
p 2 19 638 263 22396 1280
p 2 0 617 303 4857 914
p 2 0 620 300 4806 894
p 2 14 645 261 21245 1252
p 2 0 583 337 3845 890
p 2 0 644 276 3402 937
p 2 14 597 309 20464 1193
p 2 0 632 288 5756 940
p 2 0 613 307 4156 888
p 2 25 640 255 28105 1411
p 2 0 662 258 9801 1012
p 2 0 642 278 6381 948
p 2 35 598 287 26392 1451
p 2 0 650 270 4603 980
p 2 0 641 279 3847 919
p 2 29 625 266 28461 1462
p 2 0 642 278 8294 984
p 2 0 630 290 9145 929
p 2 6 638 276 24016 1323
p 2 0 658 262 11768 1013
p 2 0 663 257 10261 974
p 2 1 645 274 15885 1096
p 2 0 642 278 6438 942
p 2 0 626 294 7732 909
p 2 1 639 280 16597 1082
p 2 0 632 288 5621 921
p 2 0 656 264 5964 949
p 2 18 643 259 28036 1407
p 2 0 655 265 6666 975
p 2 0 618 302 4748 900
p 2 23 624 273 25821 1398
p 2 0 642 278 5004 959
p 2 0 633 287 5147 921
p 2 27 620 273 23774 1415
p 2 0 633 287 7307 973
p 2 0 628 292 5351 916
p 2 12 615 293 20111 1239
p 2 0 660 260 7784 977
p 2 0 654 266 7039 933
p 2 4 643 273 22442 1252
p 2 0 634 286 4624 951
p 2 0 606 314 3816 878
p 2 3 589 328 12411 960
p 2 0 649 271 9348 962
p 2 0 651 269 8731 971
p 2 0 641 279 9212 970
p 2 0 645 275 8890 955
p 2 13 625 282 13989 1115
p 2 0 650 270 10413 996
p 2 9 631 280 15421 1121
p 2 0 653 267 8831 954
p 2 1 615 304 13266 1026
p 2 6 634 280 13231 1140
p 2 0 603 317 11659 1009
p 2 0 616 304 3311 910
p 2 0 592 328 4484 877
p 2 1 612 307 11156 981
p 2 0 616 304 4259 906
p 2 0 596 324 4036 860
p 2 0 607 313 8564 925
p 2 0 610 310 4840 881
p 2 0 628 292 4607 884
p 2 1 641 278 8983 967
p 2 0 650 270 13248 1037
p 2 0 591 329 3518 860
p 2 0 625 295 13942 994
p 2 0 598 322 3434 868
p 2 0 635 285 11498 1000
p 2 0 640 280 8347 939
p 2 0 628 292 9950 974
p 2 0 640 280 4916 929
p 2 0 649 271 10884 947
p 2 0 688 232 16920 1120
p 2 0 686 234 19262 1161
p 2 0 693 227 21110 1182
i 2 920 0 0 44714 4124
p 2 20 693 207 31473 1770
p 2 30 687 203 33383 1891
p 2 12 692 216 27624 1742
p 2 53 662 205 32952 2032
p 2 2 705 213 23474 1642
p 2 9 705 206 27096 1709
p 2 0 700 220 20030 1466
p 2 6 692 222 22875 1500
p 2 0 677 243 5174 1068
p 2 0 672 248 4742 993
p 2 0 640 280 3633 944
p 2 0 674 246 6426 997
p 2 0 624 296 3352 894
p 2 0 653 267 5445 942
p 2 0 660 260 4301 952
p 2 0 603 317 2627 859
p 2 0 646 274 3560 920
p 2 0 587 333 3102 848
p 2 0 615 305 2884 866
p 2 0 566 354 2309 809
p 2 0 581 339 2081 838
p 2 0 554 366 2161 792
p 2 0 635 285 5559 897
p 2 0 583 337 2997 829
p 2 0 553 367 2003 799
p 2 0 564 356 2017 808
p 2 0 598 322 2786 836
p 2 0 604 316 4294 864
p 2 0 593 327 2717 854
p 2 0 625 295 6143 894
p 2 0 612 308 4369 870
p 2 0 645 275 9302 966
i 2 920 0 0 35957 3884
p 2 2 715 203 15374 1238
p 2 0 672 248 7793 1032
p 2 43 642 235 22497 1610
p 2 0 667 253 5577 1023
p 2 0 643 277 4454 953
p 2 114 551 255 26159 1864
p 2 0 639 281 4140 985
p 2 0 603 317 5020 897
p 2 26 657 237 25308 1568
p 2 0 638 282 8315 1007
p 2 0 616 304 4296 927
p 2 2 694 224 20774 1323
p 2 0 643 277 6090 1000
p 2 0 677 243 10579 1051
p 2 0 608 312 3641 888
p 2 0 626 294 3767 919
p 2 0 566 354 2668 834
p 2 0 630 290 5175 912
p 2 0 539 381 2112 798
p 2 0 605 315 4311 869
p 2 0 586 334 5515 860
p 2 0 598 322 4645 865
p 2 0 578 342 3114 829
p 2 0 600 320 3284 858
p 2 0 574 346 2961 823
p 2 0 563 357 2659 814
p 2 0 699 221 11972 1086
p 2 0 648 272 8743 970
p 2 0 629 291 4313 915
p 2 0 627 293 4941 905
p 2 0 590 330 3793 869
p 2 0 625 295 4279 895
p 2 0 584 336 3127 851
p 2 0 616 304 4826 882
p 2 0 585 335 3247 855
p 2 0 625 295 10268 955
p 2 0 569 351 3919 852
p 2 0 610 310 11023 966
p 2 0 642 278 10998 978
p 2 0 609 311 6471 900
p 2 0 569 351 3383 840
p 2 0 633 287 2983 907
p 2 0 675 245 4323 963
p 2 0 669 251 6393 986
p 2 0 593 327 2752 879
p 2 0 568 352 2959 842
p 2 0 658 262 7037 967
p 2 0 636 284 5421 925
p 2 0 554 366 3016 821
p 2 0 547 373 3299 800
p 2 0 575 345 4137 824
p 2 0 585 335 5770 849
p 2 0 602 318 4612 862
p 2 0 657 263 17656 1119
p 2 0 598 322 4644 901
p 2 0 609 311 3395 888
p 2 8 643 269 15757 1145
p 2 0 597 323 3246 894
p 2 0 665 255 8991 996
p 2 52 591 277 19841 1369
p 2 0 623 297 4498 945
p 2 0 591 329 3529 887
p 2 22 673 225 19415 1334
p 2 0 617 303 5785 939
p 2 0 615 305 7158 927
p 2 17 666 237 17754 1262
p 2 0 629 291 4370 951
p 2 0 621 299 2736 914
p 2 0 650 270 7923 937
p 2 0 624 296 3821 910
p 2 0 605 315 5845 882
p 2 0 611 309 4401 883
p 2 0 620 300 2779 886
p 2 0 625 295 5402 906
p 2 0 669 251 9822 1002
p 2 0 611 309 5063 891
p 2 0 596 324 7259 879
p 2 0 559 361 3577 826
p 2 0 589 331 3092 858
p 2 0 581 339 4453 837
p 2 0 672 248 10915 1016
p 2 0 596 324 7588 899
p 2 0 608 312 7023 893
p 2 0 625 295 4537 904
p 2 0 573 347 4213 841
p 2 0 623 297 7373 914
p 2 0 605 315 8182 886
p 2 0 593 327 3059 860
p 2 0 573 347 4626 849
p 2 0 640 280 6575 922
p 2 0 550 370 4314 813
p 2 0 595 325 3871 856
p 2 0 689 231 3498 1039
p 2 0 580 340 2100 844
p 2 0 571 349 2062 840
p 2 0 627 293 3341 882
p 2 0 606 314 4291 879
p 2 0 640 280 5517 928
p 2 0 650 270 7294 945
p 2 0 621 299 4739 899
p 2 0 611 309 4779 878
p 2 0 592 328 5344 860
p 2 0 590 330 2764 861
p 2 0 589 331 4994 848
p 2 0 569 351 2613 829
p 2 0 587 333 2837 843
p 2 0 624 296 6629 920
p 2 0 661 259 9600 956
p 2 0 648 272 4668 939
p 2 0 601 319 4086 859
p 2 0 646 274 4946 940
p 2 0 606 314 5537 896
p 2 0 633 287 4711 916
p 2 0 612 308 4763 898
p 2 0 556 364 2102 812
p 2 0 532 388 1775 778
p 2 0 590 330 4336 860
p 2 0 525 395 1896 780
p 2 0 538 382 2252 778
p 2 13 633 274 20364 1242
p 2 0 642 278 6984 983
p 2 28 626 266 21464 1350
p 2 0 647 273 7468 985
p 2 5 657 258 17502 1185
p 2 0 616 304 4712 935
p 2 12 688 220 20241 1332
p 2 0 640 280 3953 965
p 2 1 677 242 6386 1029
p 2 0 617 303 5675 905
p 2 1 646 273 7161 974
i 2 920 0 0 48438 4243
p 2 6 702 212 17772 1290
p 2 1 676 243 16714 1168
p 2 0 671 249 6259 1029
p 2 6 674 240 17630 1201
p 2 0 664 256 8674 1007
p 2 7 655 258 18795 1201
p 2 0 657 263 6592 999
p 2 27 634 259 19357 1316
p 2 0 639 281 4911 955
p 2 4 664 252 16963 1200
p 2 0 630 290 7554 959
p 2 0 662 258 14586 1081
p 2 0 641 279 5213 963
p 2 0 602 318 3493 887
p 2 0 651 269 13241 1047
p 2 0 608 312 4435 903
p 2 0 654 266 9305 986
p 2 0 635 285 12641 1012
p 2 0 622 298 3822 911
p 2 0 617 303 6431 906
p 2 0 662 258 15022 1018
p 2 0 639 281 4899 939
p 2 0 597 323 3361 871
p 2 0 669 251 8073 978
p 2 0 617 303 3474 901
p 2 0 612 308 3983 889
p 2 0 634 286 7252 923
p 2 0 633 287 3628 908
p 2 0 642 278 6364 937
p 2 0 651 269 8211 930
p 2 0 634 286 3925 901
p 2 0 612 308 5362 883
p 2 1 598 321 3278 867
p 2 0 606 314 3762 875
p 2 0 636 284 5324 916
p 2 0 627 293 4945 903
p 2 0 563 357 3034 826
p 2 0 616 304 3928 879
p 2 0 577 343 2794 819
p 2 0 681 239 5289 987
p 2 0 669 251 5364 977
p 2 1 655 264 4842 916
p 2 0 619 301 3285 880
p 2 0 633 287 5748 894
p 2 3 678 239 18391 1176
p 2 0 660 260 10354 1000
p 2 0 659 261 5504 935
p 2 19 663 238 30902 1459
p 2 47 650 223 25649 1582
p 2 5 678 237 17212 1238
p 2 13 662 245 20753 1325
p 2 0 671 249 16952 1183
p 2 0 662 258 5972 996
p 2 15 663 242 21306 1342
p 2 0 650 270 5980 993
p 2 0 631 289 6226 949
p 2 12 660 248 18750 1232
p 2 0 625 295 4418 949
p 2 0 641 279 4271 957
p 2 0 667 253 15282 1146
p 2 0 640 280 4140 961
p 2 0 684 236 6765 1024
p 2 125 583 212 39431 2148
p 2 0 670 250 5990 1040
p 2 0 675 245 7218 1020
p 2 163 528 229 35747 2216
p 2 0 683 237 5677 1106
p 2 0 621 299 3666 967
p 2 125 575 220 29567 2085
p 2 0 659 261 4780 1066
p 2 0 664 256 4613 999
p 2 30 669 221 24577 1697
p 2 0 667 253 5594 1101
p 2 0 646 274 6239 1015
p 2 42 636 242 15049 1448
p 2 0 667 253 3890 1053
p 2 0 650 270 2928 969
p 2 0 628 292 3365 915
p 2 0 576 344 3041 871
p 2 0 595 325 2686 876
p 2 0 635 285 6707 955
p 2 0 624 296 3121 918
p 2 0 643 277 4017 944
p 2 0 611 309 3640 897
p 2 0 631 289 4847 929
p 2 0 591 329 2839 862
p 2 1 603 316 3161 899
p 2 0 626 294 3046 920
p 2 0 595 325 2932 879
p 2 0 613 307 3678 898
p 2 0 599 321 2413 881
p 2 0 604 316 3443 884
p 2 0 600 320 2939 889
p 2 0 660 260 3175 984
p 2 0 620 300 3113 903
p 2 0 616 304 4161 891
p 2 0 616 304 2274 893
p 2 0 594 326 2806 860
p 2 0 576 344 2072 847
p 2 0 612 308 2943 888
p 2 0 603 317 2248 861
p 2 0 643 277 7087 963
p 2 0 601 319 3623 886
p 2 0 626 294 2356 899
p 2 0 652 268 6260 962
i 2 920 0 0 41464 3905
p 2 0 727 193 18439 1312
p 2 0 682 238 9405 1050
p 2 0 690 230 7319 1035
p 2 0 656 264 4549 956
p 2 0 628 292 3060 898
p 2 0 576 344 2729 839
p 2 3 657 260 14447 1171
p 2 0 621 299 3479 955
p 2 0 633 287 3336 913
p 2 2 661 257 16320 1166
p 2 0 643 277 5505 968
p 2 0 654 266 6533 938
p 2 48 633 239 18722 1350
p 2 0 674 246 6006 1014
p 2 0 611 309 2934 896
p 2 62 571 287 15686 1293
p 2 0 623 297 4582 926
p 2 0 624 296 3953 905
p 2 2 644 274 15749 1146
p 2 0 607 313 3313 908
p 2 0 597 323 3085 866
p 2 2 616 302 14374 1094
p 2 0 651 269 7350 951
p 2 0 626 294 4439 901
p 2 4 638 278 13773 1114
p 2 0 607 313 4242 908
p 2 0 649 271 7957 946
p 2 14 625 281 19587 1291
p 2 0 645 275 5893 975
p 2 0 610 310 2980 888
p 2 15 611 294 20779 1282
p 2 0 626 294 5939 963
p 2 0 618 302 6176 908
p 2 21 576 323 19942 1253
p 2 0 560 360 3331 873
p 2 0 633 287 4271 921
p 2 24 639 257 20301 1379
p 2 0 654 266 8335 1006
p 2 0 623 297 6367 924
p 2 0 623 297 7928 928
p 2 0 612 308 6347 907
p 2 0 660 260 7161 954
p 2 0 621 299 5699 906
p 2 0 598 322 4230 868
p 2 0 591 329 4550 845
p 2 0 609 311 5201 891
p 2 0 602 318 4085 858
p 2 0 624 296 6462 900
p 2 0 602 318 3227 873
p 2 0 646 274 10187 950
p 2 0 600 320 5387 861
p 2 0 550 370 2394 801
p 2 0 607 313 4205 869
p 2 0 568 352 2531 814
p 2 0 612 308 4536 884
p 2 0 609 311 5981 867
p 2 0 583 337 3672 831
p 2 0 617 303 6362 889
p 2 0 604 316 4445 862
p 2 0 600 320 4630 864
p 2 0 577 343 3584 837
p 2 0 609 311 6713 891
p 2 0 604 316 5399 856
p 2 0 582 338 5134 834
p 2 0 579 341 5730 836
p 2 0 585 335 5378 842
p 2 0 590 330 4955 842
p 2 0 635 285 7686 939
p 2 0 605 315 5688 881
p 2 0 626 294 5162 897
p 2 0 587 333 3759 850
p 2 0 592 328 3166 843
p 2 0 596 324 3056 847
p 2 1 551 368 4455 819
p 2 0 603 317 3583 848
p 2 1 604 315 6350 895
p 2 0 553 367 2286 801
p 2 0 551 369 2574 794
p 2 1 612 307 6158 894
p 2 0 651 269 7437 932
p 2 0 557 363 2821 805
p 2 0 618 302 5970 895
p 2 0 539 381 2265 784
p 2 0 609 311 3682 861
p 2 0 561 359 4150 816
p 2 0 531 389 2085 789
p 2 0 544 376 2349 792
p 2 0 547 373 3496 790
p 2 0 582 338 3822 844
p 2 0 603 317 3778 862
p 2 0 604 316 5149 871
p 2 0 597 323 3795 867
p 2 0 630 290 6353 897
p 2 0 590 330 4235 861
p 2 0 540 380 2608 800
p 2 0 575 345 2431 819
p 2 0 586 334 4114 853
p 2 0 561 359 2926 801
p 2 0 544 376 2138 774
p 2 0 542 378 3975 799
p 2 0 555 365 2369 802
p 2 0 555 365 2600 797
p 2 0 537 383 2145 782
p 2 0 536 384 3096 769
p 2 0 542 378 2247 778
p 2 0 598 322 5323 869
p 2 0 534 386 2192 788
p 2 0 613 307 4296 883
p 2 0 479 441 1943 718
p 2 0 588 332 4699 877
p 2 0 540 380 2432 783
p 2 4 634 282 12937 1002
p 2 0 629 291 3524 919
p 2 0 609 311 3749 864
p 2 0 648 272 12174 981
p 2 0 580 340 3037 840
p 2 0 608 312 4024 868
p 2 0 603 317 10110 939
p 2 0 622 298 3492 885
p 2 0 596 324 3548 861
p 2 0 598 322 9407 903
p 2 0 593 327 4140 847
p 2 0 612 308 10666 923
p 2 0 562 358 4096 823
p 2 2 606 312 12536 966
p 2 0 641 279 4402 934
p 2 0 551 369 4230 838
p 2 0 549 371 2514 818
p 2 0 589 331 3283 836
p 2 0 657 263 9759 955
p 2 0 642 278 6440 925
p 2 0 567 353 2745 821
p 2 1 591 328 5088 881
p 2 0 563 357 3406 810
p 2 0 583 337 4071 830
p 2 0 572 348 3511 823
p 2 0 596 324 3759 863
p 2 0 584 336 3393 835
p 2 0 575 345 2701 833
p 2 0 570 350 2533 832
p 2 0 622 298 7375 893
p 2 0 622 298 5441 877
p 2 0 602 318 5026 853
p 2 0 673 247 14843 1068
p 2 0 666 254 6173 970
i 2 920 0 0 34104 3793
p 2 0 711 209 14631 1251
p 2 1 704 215 15885 1274
p 2 0 669 251 6971 1038
p 2 0 659 261 6687 1008
p 2 1 662 257 12248 1125
p 2 0 648 272 4084 969
p 2 0 640 280 3460 944
p 2 7 648 265 17249 1178
p 2 0 665 255 6530 970
p 2 0 610 310 6457 908
p 2 22 614 284 17092 1201
p 2 0 662 258 5371 987
p 2 0 626 294 3002 908
p 2 7 636 277 14829 1124
p 2 0 617 303 5135 916
p 2 0 620 300 4648 910
p 2 0 628 292 11037 997
p 2 0 622 298 4567 916
p 2 0 615 305 9952 962
p 2 1 650 269 8406 968
p 2 0 615 305 8195 918
p 2 0 630 290 4269 907
p 2 1 636 283 8806 996
p 2 0 641 279 9007 972
p 2 0 680 240 10653 1070
p 2 0 644 276 6077 959
p 2 0 666 254 15598 1140
p 2 0 627 293 4130 936
p 2 0 669 251 7916 1014
p 2 0 685 235 13784 1082
p 2 0 636 284 5183 925
p 2 0 596 324 4266 899
p 2 0 647 273 11585 1013
p 2 0 618 302 5834 919
p 2 2 609 309 4733 913
p 2 0 646 274 10070 978
p 2 0 659 261 6173 945
p 2 1 630 289 7478 952
p 2 0 639 281 9479 986
p 2 0 622 298 4896 924
p 2 0 669 251 13011 1060
p 2 0 659 261 4560 953
p 2 0 676 244 13530 1103
p 2 0 655 265 10919 1048
p 2 0 626 294 11335 983
p 2 0 620 300 3946 922
p 2 1 637 282 15309 1091
p 2 0 623 297 4321 933
p 2 0 652 268 15669 1132
p 2 0 665 255 7639 1001
p 2 1 678 241 15407 1155
p 2 0 650 270 5772 959
p 2 0 658 262 4396 960
p 2 1 612 307 13648 1056
p 2 0 619 301 5744 920
p 2 1 592 327 12688 1005
p 2 0 612 308 3802 902
p 2 0 606 314 11925 990
p 2 0 614 306 3696 891
p 2 14 575 331 15356 1146
p 2 0 621 299 4871 931
p 2 13 607 300 14771 1151
p 2 0 623 297 6164 929
p 2 14 594 312 14136 1136
p 2 0 640 280 6984 955
p 2 0 599 321 3697 890
p 2 14 642 264 15256 1232
p 2 0 600 320 3006 890
p 2 0 632 288 3735 907
p 2 11 587 322 14444 1156
p 2 0 664 256 9783 1046
p 2 0 660 260 5569 962
p 2 5 665 250 17647 1225
p 2 0 631 289 3776 939
p 2 0 641 279 7161 1020
p 2 0 665 255 12334 1109
p 2 0 654 266 4057 953
p 2 0 614 306 3079 899
p 2 3 652 265 14304 1110
p 2 0 632 288 4496 922
p 2 1 642 277 12692 1064
p 2 0 666 254 3967 989
p 2 0 615 305 5452 932
p 2 0 623 297 2814 903
p 2 0 658 262 8098 972
p 2 0 627 293 5401 919
p 2 0 600 320 3065 869
p 2 0 621 299 2889 898
p 2 1 643 276 4216 946
p 2 0 654 266 6120 925
p 2 0 610 310 3598 877
p 2 0 668 252 6793 994
